account_id,customer_id,account_type,account_status,currency_code,branch_code,open_date,available_balance,account_country,relationship_tier
ACCT_SYN_000975,CUST_SYN_000975,CHECKING,ACTIVE,USD,SYN-BR-016,2022-11-17,146025.00,DE,STANDARD
ACCT_SYN_000976,CUST_SYN_000976,OPERATING,ACTIVE,EUR,SYN-BR-017,2022-11-16,153944.00,SG,PRIORITY
ACCT_SYN_000977,CUST_SYN_000977,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2022-11-15,161863.00,US,STRATEGIC
ACCT_SYN_000978,CUST_SYN_000978,CHECKING,ACTIVE,USD,SYN-BR-019,2022-11-14,169782.00,GB,STANDARD
ACCT_SYN_000979,CUST_SYN_000979,OPERATING,ACTIVE,EUR,SYN-BR-020,2022-11-13,177701.00,DE,PRIORITY
ACCT_SYN_000980,CUST_SYN_000980,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2022-11-12,185620.00,SG,STRATEGIC
ACCT_SYN_000981,CUST_SYN_000981,CHECKING,ACTIVE,USD,SYN-BR-002,2022-11-11,193539.00,US,STANDARD
ACCT_SYN_000982,CUST_SYN_000982,OPERATING,ACTIVE,EUR,SYN-BR-003,2022-11-10,201458.00,GB,PRIORITY
ACCT_SYN_000983,CUST_SYN_000983,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2022-11-09,209377.00,DE,STRATEGIC
ACCT_SYN_000984,CUST_SYN_000984,CHECKING,ACTIVE,USD,SYN-BR-005,2022-11-08,217296.00,SG,STANDARD
ACCT_SYN_000985,CUST_SYN_000985,OPERATING,ACTIVE,EUR,SYN-BR-006,2022-11-07,225215.00,US,PRIORITY
ACCT_SYN_000986,CUST_SYN_000986,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2022-11-06,233134.00,GB,STRATEGIC
ACCT_SYN_000987,CUST_SYN_000987,CHECKING,ACTIVE,USD,SYN-BR-008,2022-11-05,241053.00,DE,STANDARD
ACCT_SYN_000988,CUST_SYN_000988,OPERATING,ACTIVE,EUR,SYN-BR-009,2022-11-04,248972.00,SG,PRIORITY
ACCT_SYN_000989,CUST_SYN_000989,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2022-11-03,256891.00,US,STRATEGIC
ACCT_SYN_000990,CUST_SYN_000990,CHECKING,ACTIVE,USD,SYN-BR-011,2022-11-02,264810.00,GB,STANDARD
ACCT_SYN_000991,CUST_SYN_000991,OPERATING,ACTIVE,EUR,SYN-BR-012,2022-11-01,272729.00,DE,PRIORITY
ACCT_SYN_000992,CUST_SYN_000992,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2022-10-31,280648.00,SG,STRATEGIC
ACCT_SYN_000993,CUST_SYN_000993,CHECKING,ACTIVE,USD,SYN-BR-014,2022-10-30,288567.00,US,STANDARD
ACCT_SYN_000994,CUST_SYN_000994,OPERATING,ACTIVE,EUR,SYN-BR-015,2022-10-29,296486.00,GB,PRIORITY
ACCT_SYN_000995,CUST_SYN_000995,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2022-10-28,304405.00,DE,STRATEGIC
ACCT_SYN_000996,CUST_SYN_000996,CHECKING,ACTIVE,USD,SYN-BR-017,2022-10-27,312324.00,SG,STANDARD
ACCT_SYN_000997,CUST_SYN_000997,OPERATING,ACTIVE,EUR,SYN-BR-018,2022-10-26,320243.00,US,PRIORITY
ACCT_SYN_000998,CUST_SYN_000998,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2022-10-25,328162.00,GB,STRATEGIC
ACCT_SYN_000999,CUST_SYN_000999,CHECKING,ACTIVE,USD,SYN-BR-020,2022-10-24,336081.00,DE,STANDARD
ACCT_SYN_001000,CUST_SYN_001000,OPERATING,ACTIVE,EUR,SYN-BR-001,2022-10-23,344000.00,SG,PRIORITY
ACCT_SYN_001001,CUST_DEMO_001,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2022-10-22,351919.00,US,STRATEGIC
ACCT_SYN_001002,CUST_SYN_000002,CHECKING,ACTIVE,USD,SYN-BR-003,2022-10-21,359838.00,GB,STANDARD
ACCT_SYN_001003,CUST_SYN_000003,OPERATING,ACTIVE,EUR,SYN-BR-004,2022-10-20,367757.00,DE,PRIORITY
ACCT_SYN_001004,CUST_SYN_000004,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2022-10-19,375676.00,SG,STRATEGIC
ACCT_SYN_001005,CUST_SYN_000005,CHECKING,ACTIVE,USD,SYN-BR-006,2022-10-18,383595.00,US,STANDARD
ACCT_SYN_001006,CUST_SYN_000006,OPERATING,ACTIVE,EUR,SYN-BR-007,2022-10-17,391514.00,GB,PRIORITY
ACCT_SYN_001007,CUST_SYN_000007,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2022-10-16,399433.00,DE,STRATEGIC
ACCT_SYN_001008,CUST_SYN_000008,CHECKING,ACTIVE,USD,SYN-BR-009,2022-10-15,407352.00,SG,STANDARD
ACCT_SYN_001009,CUST_SYN_000009,OPERATING,ACTIVE,EUR,SYN-BR-010,2022-10-14,415271.00,US,PRIORITY
ACCT_SYN_001010,CUST_SYN_000010,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2022-10-13,423190.00,GB,STRATEGIC
ACCT_SYN_001011,CUST_SYN_000011,CHECKING,ACTIVE,USD,SYN-BR-012,2022-10-12,431109.00,DE,STANDARD
ACCT_SYN_001012,CUST_SYN_000012,OPERATING,ACTIVE,EUR,SYN-BR-013,2022-10-11,439028.00,SG,PRIORITY
ACCT_SYN_001013,CUST_SYN_000013,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2022-10-10,446947.00,US,STRATEGIC
ACCT_SYN_001014,CUST_SYN_000014,CHECKING,ACTIVE,USD,SYN-BR-015,2022-10-09,454866.00,GB,STANDARD
ACCT_SYN_001015,CUST_SYN_000015,OPERATING,ACTIVE,EUR,SYN-BR-016,2022-10-08,462785.00,DE,PRIORITY
ACCT_SYN_001016,CUST_SYN_000016,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2022-10-07,470704.00,SG,STRATEGIC
ACCT_SYN_001017,CUST_SYN_000017,CHECKING,ACTIVE,USD,SYN-BR-018,2022-10-06,478623.00,US,STANDARD
ACCT_SYN_001018,CUST_SYN_000018,OPERATING,ACTIVE,EUR,SYN-BR-019,2022-10-05,486542.00,GB,PRIORITY
ACCT_SYN_001019,CUST_SYN_000019,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2022-10-04,494461.00,DE,STRATEGIC
ACCT_SYN_001020,CUST_SYN_000020,CHECKING,ACTIVE,USD,SYN-BR-001,2022-10-03,502380.00,SG,STANDARD
ACCT_SYN_001021,CUST_SYN_000021,OPERATING,ACTIVE,EUR,SYN-BR-002,2022-10-02,510299.00,US,PRIORITY
ACCT_SYN_001022,CUST_SYN_000022,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2022-10-01,518218.00,GB,STRATEGIC
ACCT_SYN_001023,CUST_SYN_000023,CHECKING,ACTIVE,USD,SYN-BR-004,2022-09-30,526137.00,DE,STANDARD
ACCT_SYN_001024,CUST_SYN_000024,OPERATING,ACTIVE,EUR,SYN-BR-005,2022-09-29,534056.00,SG,PRIORITY
ACCT_SYN_001025,CUST_SYN_000025,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2022-09-28,541975.00,US,STRATEGIC
ACCT_SYN_001026,CUST_SYN_000026,CHECKING,ACTIVE,USD,SYN-BR-007,2022-09-27,549894.00,GB,STANDARD
ACCT_SYN_001027,CUST_SYN_000027,OPERATING,ACTIVE,EUR,SYN-BR-008,2022-09-26,557813.00,DE,PRIORITY
ACCT_SYN_001028,CUST_SYN_000028,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2022-09-25,565732.00,SG,STRATEGIC
ACCT_SYN_001029,CUST_SYN_000029,CHECKING,ACTIVE,USD,SYN-BR-010,2022-09-24,573651.00,US,STANDARD
ACCT_SYN_001030,CUST_SYN_000030,OPERATING,ACTIVE,EUR,SYN-BR-011,2022-09-23,581570.00,GB,PRIORITY
ACCT_SYN_001031,CUST_SYN_000031,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2022-09-22,589489.00,DE,STRATEGIC
ACCT_SYN_001032,CUST_SYN_000032,CHECKING,ACTIVE,USD,SYN-BR-013,2022-09-21,597408.00,SG,STANDARD
ACCT_SYN_001033,CUST_SYN_000033,OPERATING,ACTIVE,EUR,SYN-BR-014,2022-09-20,605327.00,US,PRIORITY
ACCT_SYN_001034,CUST_SYN_000034,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2022-09-19,613246.00,GB,STRATEGIC
ACCT_SYN_001035,CUST_SYN_000035,CHECKING,ACTIVE,USD,SYN-BR-016,2022-09-18,621165.00,DE,STANDARD
ACCT_SYN_001036,CUST_SYN_000036,OPERATING,ACTIVE,EUR,SYN-BR-017,2022-09-17,629084.00,SG,PRIORITY
ACCT_SYN_001037,CUST_SYN_000037,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2022-09-16,637003.00,US,STRATEGIC
ACCT_SYN_001038,CUST_SYN_000038,CHECKING,ACTIVE,USD,SYN-BR-019,2022-09-15,644922.00,GB,STANDARD
ACCT_SYN_001039,CUST_SYN_000039,OPERATING,ACTIVE,EUR,SYN-BR-020,2022-09-14,652841.00,DE,PRIORITY
ACCT_SYN_001040,CUST_SYN_000040,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2022-09-13,660760.00,SG,STRATEGIC
ACCT_SYN_001041,CUST_SYN_000041,CHECKING,ACTIVE,USD,SYN-BR-002,2022-09-12,668679.00,US,STANDARD
ACCT_SYN_001042,CUST_SYN_000042,OPERATING,ACTIVE,EUR,SYN-BR-003,2022-09-11,676598.00,GB,PRIORITY
ACCT_SYN_001043,CUST_SYN_000043,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2022-09-10,684517.00,DE,STRATEGIC
ACCT_SYN_001044,CUST_SYN_000044,CHECKING,ACTIVE,USD,SYN-BR-005,2022-09-09,692436.00,SG,STANDARD
ACCT_SYN_001045,CUST_SYN_000045,OPERATING,ACTIVE,EUR,SYN-BR-006,2022-09-08,700355.00,US,PRIORITY
ACCT_SYN_001046,CUST_SYN_000046,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2022-09-07,708274.00,GB,STRATEGIC
ACCT_SYN_001047,CUST_SYN_000047,CHECKING,ACTIVE,USD,SYN-BR-008,2022-09-06,716193.00,DE,STANDARD
ACCT_SYN_001048,CUST_SYN_000048,OPERATING,ACTIVE,EUR,SYN-BR-009,2022-09-05,724112.00,SG,PRIORITY
ACCT_SYN_001049,CUST_SYN_000049,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2022-09-04,732031.00,US,STRATEGIC
ACCT_SYN_001050,CUST_SYN_000050,CHECKING,ACTIVE,USD,SYN-BR-011,2022-09-03,739950.00,GB,STANDARD
ACCT_SYN_001051,CUST_SYN_000051,OPERATING,ACTIVE,EUR,SYN-BR-012,2022-09-02,747869.00,DE,PRIORITY
ACCT_SYN_001052,CUST_SYN_000052,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2022-09-01,755788.00,SG,STRATEGIC
ACCT_SYN_001053,CUST_SYN_000053,CHECKING,ACTIVE,USD,SYN-BR-014,2022-08-31,763707.00,US,STANDARD
ACCT_SYN_001054,CUST_SYN_000054,OPERATING,ACTIVE,EUR,SYN-BR-015,2022-08-30,771626.00,GB,PRIORITY
ACCT_SYN_001055,CUST_SYN_000055,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2022-08-29,779545.00,DE,STRATEGIC
ACCT_SYN_001056,CUST_SYN_000056,CHECKING,ACTIVE,USD,SYN-BR-017,2022-08-28,787464.00,SG,STANDARD
ACCT_SYN_001057,CUST_SYN_000057,OPERATING,ACTIVE,EUR,SYN-BR-018,2022-08-27,795383.00,US,PRIORITY
ACCT_SYN_001058,CUST_SYN_000058,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2022-08-26,803302.00,GB,STRATEGIC
ACCT_SYN_001059,CUST_SYN_000059,CHECKING,ACTIVE,USD,SYN-BR-020,2022-08-25,811221.00,DE,STANDARD
ACCT_SYN_001060,CUST_SYN_000060,OPERATING,ACTIVE,EUR,SYN-BR-001,2022-08-24,819140.00,SG,PRIORITY
ACCT_SYN_001061,CUST_SYN_000061,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2022-08-23,827059.00,US,STRATEGIC
ACCT_SYN_001062,CUST_SYN_000062,CHECKING,ACTIVE,USD,SYN-BR-003,2022-08-22,834978.00,GB,STANDARD
ACCT_SYN_001063,CUST_SYN_000063,OPERATING,ACTIVE,EUR,SYN-BR-004,2022-08-21,842897.00,DE,PRIORITY
ACCT_SYN_001064,CUST_SYN_000064,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2022-08-20,850816.00,SG,STRATEGIC
ACCT_SYN_001065,CUST_SYN_000065,CHECKING,ACTIVE,USD,SYN-BR-006,2022-08-19,858735.00,US,STANDARD
ACCT_SYN_001066,CUST_SYN_000066,OPERATING,ACTIVE,EUR,SYN-BR-007,2022-08-18,866654.00,GB,PRIORITY
ACCT_SYN_001067,CUST_SYN_000067,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2022-08-17,874573.00,DE,STRATEGIC
ACCT_SYN_001068,CUST_SYN_000068,CHECKING,ACTIVE,USD,SYN-BR-009,2022-08-16,882492.00,SG,STANDARD
ACCT_SYN_001069,CUST_SYN_000069,OPERATING,ACTIVE,EUR,SYN-BR-010,2022-08-15,890411.00,US,PRIORITY
ACCT_SYN_001070,CUST_SYN_000070,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2022-08-14,898330.00,GB,STRATEGIC
ACCT_SYN_001071,CUST_SYN_000071,CHECKING,ACTIVE,USD,SYN-BR-012,2022-08-13,906249.00,DE,STANDARD
ACCT_SYN_001072,CUST_SYN_000072,OPERATING,ACTIVE,EUR,SYN-BR-013,2022-08-12,914168.00,SG,PRIORITY
ACCT_SYN_001073,CUST_SYN_000073,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2022-08-11,922087.00,US,STRATEGIC
ACCT_SYN_001074,CUST_SYN_000074,CHECKING,ACTIVE,USD,SYN-BR-015,2022-08-10,930006.00,GB,STANDARD
ACCT_SYN_001075,CUST_SYN_000075,OPERATING,ACTIVE,EUR,SYN-BR-016,2022-08-09,937925.00,DE,PRIORITY
ACCT_SYN_001076,CUST_SYN_000076,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2022-08-08,945844.00,SG,STRATEGIC
ACCT_SYN_001077,CUST_SYN_000077,CHECKING,ACTIVE,USD,SYN-BR-018,2022-08-07,953763.00,US,STANDARD
ACCT_SYN_001078,CUST_SYN_000078,OPERATING,ACTIVE,EUR,SYN-BR-019,2022-08-06,961682.00,GB,PRIORITY
ACCT_SYN_001079,CUST_SYN_000079,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2022-08-05,969601.00,DE,STRATEGIC
ACCT_SYN_001080,CUST_SYN_000080,CHECKING,ACTIVE,USD,SYN-BR-001,2022-08-04,27520.00,SG,STANDARD
ACCT_SYN_001081,CUST_SYN_000081,OPERATING,ACTIVE,EUR,SYN-BR-002,2022-08-03,35439.00,US,PRIORITY
ACCT_SYN_001082,CUST_SYN_000082,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2022-08-02,43358.00,GB,STRATEGIC
ACCT_SYN_001083,CUST_SYN_000083,CHECKING,ACTIVE,USD,SYN-BR-004,2022-08-01,51277.00,DE,STANDARD
ACCT_SYN_001084,CUST_SYN_000084,OPERATING,ACTIVE,EUR,SYN-BR-005,2022-07-31,59196.00,SG,PRIORITY
ACCT_SYN_001085,CUST_SYN_000085,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2022-07-30,67115.00,US,STRATEGIC
ACCT_SYN_001086,CUST_SYN_000086,CHECKING,ACTIVE,USD,SYN-BR-007,2022-07-29,75034.00,GB,STANDARD
ACCT_SYN_001087,CUST_SYN_000087,OPERATING,ACTIVE,EUR,SYN-BR-008,2022-07-28,82953.00,DE,PRIORITY
ACCT_SYN_001088,CUST_SYN_000088,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2022-07-27,90872.00,SG,STRATEGIC
ACCT_SYN_001089,CUST_SYN_000089,CHECKING,ACTIVE,USD,SYN-BR-010,2022-07-26,98791.00,US,STANDARD
ACCT_SYN_001090,CUST_SYN_000090,OPERATING,ACTIVE,EUR,SYN-BR-011,2022-07-25,106710.00,GB,PRIORITY
ACCT_SYN_001091,CUST_SYN_000091,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2022-07-24,114629.00,DE,STRATEGIC
ACCT_SYN_001092,CUST_SYN_000092,CHECKING,ACTIVE,USD,SYN-BR-013,2022-07-23,122548.00,SG,STANDARD
ACCT_SYN_001093,CUST_SYN_000093,OPERATING,ACTIVE,EUR,SYN-BR-014,2022-07-22,130467.00,US,PRIORITY
ACCT_SYN_001094,CUST_SYN_000094,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2022-07-21,138386.00,GB,STRATEGIC
ACCT_SYN_001095,CUST_SYN_000095,CHECKING,ACTIVE,USD,SYN-BR-016,2022-07-20,146305.00,DE,STANDARD
ACCT_SYN_001096,CUST_SYN_000096,OPERATING,ACTIVE,EUR,SYN-BR-017,2022-07-19,154224.00,SG,PRIORITY
ACCT_SYN_001097,CUST_SYN_000097,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2022-07-18,162143.00,US,STRATEGIC
ACCT_SYN_001098,CUST_SYN_000098,CHECKING,ACTIVE,USD,SYN-BR-019,2022-07-17,170062.00,GB,STANDARD
ACCT_SYN_001099,CUST_SYN_000099,OPERATING,ACTIVE,EUR,SYN-BR-020,2022-07-16,177981.00,DE,PRIORITY
ACCT_SYN_001100,CUST_SYN_000100,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2022-07-15,185900.00,SG,STRATEGIC
ACCT_SYN_001101,CUST_SYN_000101,CHECKING,ACTIVE,USD,SYN-BR-002,2022-07-14,193819.00,US,STANDARD
ACCT_SYN_001102,CUST_SYN_000102,OPERATING,ACTIVE,EUR,SYN-BR-003,2022-07-13,201738.00,GB,PRIORITY
ACCT_SYN_001103,CUST_SYN_000103,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2022-07-12,209657.00,DE,STRATEGIC
ACCT_SYN_001104,CUST_SYN_000104,CHECKING,ACTIVE,USD,SYN-BR-005,2022-07-11,217576.00,SG,STANDARD
ACCT_SYN_001105,CUST_SYN_000105,OPERATING,ACTIVE,EUR,SYN-BR-006,2022-07-10,225495.00,US,PRIORITY
ACCT_SYN_001106,CUST_SYN_000106,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2022-07-09,233414.00,GB,STRATEGIC
ACCT_SYN_001107,CUST_SYN_000107,CHECKING,ACTIVE,USD,SYN-BR-008,2022-07-08,241333.00,DE,STANDARD
ACCT_SYN_001108,CUST_SYN_000108,OPERATING,ACTIVE,EUR,SYN-BR-009,2022-07-07,249252.00,SG,PRIORITY
ACCT_SYN_001109,CUST_SYN_000109,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2022-07-06,257171.00,US,STRATEGIC
ACCT_SYN_001110,CUST_SYN_000110,CHECKING,ACTIVE,USD,SYN-BR-011,2022-07-05,265090.00,GB,STANDARD
ACCT_SYN_001111,CUST_SYN_000111,OPERATING,ACTIVE,EUR,SYN-BR-012,2022-07-04,273009.00,DE,PRIORITY
ACCT_SYN_001112,CUST_SYN_000112,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2022-07-03,280928.00,SG,STRATEGIC
ACCT_SYN_001113,CUST_SYN_000113,CHECKING,ACTIVE,USD,SYN-BR-014,2022-07-02,288847.00,US,STANDARD
ACCT_SYN_001114,CUST_SYN_000114,OPERATING,ACTIVE,EUR,SYN-BR-015,2022-07-01,296766.00,GB,PRIORITY
ACCT_SYN_001115,CUST_SYN_000115,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2022-06-30,304685.00,DE,STRATEGIC
ACCT_SYN_001116,CUST_SYN_000116,CHECKING,ACTIVE,USD,SYN-BR-017,2022-06-29,312604.00,SG,STANDARD
ACCT_SYN_001117,CUST_SYN_000117,OPERATING,ACTIVE,EUR,SYN-BR-018,2022-06-28,320523.00,US,PRIORITY
ACCT_SYN_001118,CUST_SYN_000118,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2022-06-27,328442.00,GB,STRATEGIC
ACCT_SYN_001119,CUST_SYN_000119,CHECKING,ACTIVE,USD,SYN-BR-020,2022-06-26,336361.00,DE,STANDARD
ACCT_SYN_001120,CUST_SYN_000120,OPERATING,ACTIVE,EUR,SYN-BR-001,2022-06-25,344280.00,SG,PRIORITY
ACCT_SYN_001121,CUST_SYN_000121,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2022-06-24,352199.00,US,STRATEGIC
ACCT_SYN_001122,CUST_SYN_000122,CHECKING,ACTIVE,USD,SYN-BR-003,2022-06-23,360118.00,GB,STANDARD
ACCT_SYN_001123,CUST_SYN_000123,OPERATING,ACTIVE,EUR,SYN-BR-004,2022-06-22,368037.00,DE,PRIORITY
ACCT_SYN_001124,CUST_SYN_000124,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2022-06-21,375956.00,SG,STRATEGIC
ACCT_SYN_001125,CUST_SYN_000125,CHECKING,ACTIVE,USD,SYN-BR-006,2022-06-20,383875.00,US,STANDARD
ACCT_SYN_001126,CUST_SYN_000126,OPERATING,ACTIVE,EUR,SYN-BR-007,2022-06-19,391794.00,GB,PRIORITY
ACCT_SYN_001127,CUST_SYN_000127,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2022-06-18,399713.00,DE,STRATEGIC
ACCT_SYN_001128,CUST_SYN_000128,CHECKING,ACTIVE,USD,SYN-BR-009,2022-06-17,407632.00,SG,STANDARD
ACCT_SYN_001129,CUST_SYN_000129,OPERATING,ACTIVE,EUR,SYN-BR-010,2022-06-16,415551.00,US,PRIORITY
ACCT_SYN_001130,CUST_SYN_000130,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2022-06-15,423470.00,GB,STRATEGIC
ACCT_SYN_001131,CUST_SYN_000131,CHECKING,ACTIVE,USD,SYN-BR-012,2022-06-14,431389.00,DE,STANDARD
ACCT_SYN_001132,CUST_SYN_000132,OPERATING,ACTIVE,EUR,SYN-BR-013,2022-06-13,439308.00,SG,PRIORITY
ACCT_SYN_001133,CUST_SYN_000133,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2022-06-12,447227.00,US,STRATEGIC
ACCT_SYN_001134,CUST_SYN_000134,CHECKING,ACTIVE,USD,SYN-BR-015,2022-06-11,455146.00,GB,STANDARD
ACCT_SYN_001135,CUST_SYN_000135,OPERATING,ACTIVE,EUR,SYN-BR-016,2022-06-10,463065.00,DE,PRIORITY
ACCT_SYN_001136,CUST_SYN_000136,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2022-06-09,470984.00,SG,STRATEGIC
ACCT_SYN_001137,CUST_SYN_000137,CHECKING,ACTIVE,USD,SYN-BR-018,2022-06-08,478903.00,US,STANDARD
ACCT_SYN_001138,CUST_SYN_000138,OPERATING,ACTIVE,EUR,SYN-BR-019,2022-06-07,486822.00,GB,PRIORITY
ACCT_SYN_001139,CUST_SYN_000139,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2022-06-06,494741.00,DE,STRATEGIC
ACCT_SYN_001140,CUST_SYN_000140,CHECKING,ACTIVE,USD,SYN-BR-001,2022-06-05,502660.00,SG,STANDARD
ACCT_SYN_001141,CUST_SYN_000141,OPERATING,ACTIVE,EUR,SYN-BR-002,2022-06-04,510579.00,US,PRIORITY
ACCT_SYN_001142,CUST_SYN_000142,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2022-06-03,518498.00,GB,STRATEGIC
ACCT_SYN_001143,CUST_SYN_000143,CHECKING,ACTIVE,USD,SYN-BR-004,2022-06-02,526417.00,DE,STANDARD
ACCT_SYN_001144,CUST_SYN_000144,OPERATING,ACTIVE,EUR,SYN-BR-005,2022-06-01,534336.00,SG,PRIORITY
ACCT_SYN_001145,CUST_SYN_000145,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2022-05-31,542255.00,US,STRATEGIC
ACCT_SYN_001146,CUST_SYN_000146,CHECKING,ACTIVE,USD,SYN-BR-007,2022-05-30,550174.00,GB,STANDARD
ACCT_SYN_001147,CUST_SYN_000147,OPERATING,ACTIVE,EUR,SYN-BR-008,2022-05-29,558093.00,DE,PRIORITY
ACCT_SYN_001148,CUST_SYN_000148,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2022-05-28,566012.00,SG,STRATEGIC
ACCT_SYN_001149,CUST_SYN_000149,CHECKING,ACTIVE,USD,SYN-BR-010,2022-05-27,573931.00,US,STANDARD
ACCT_SYN_001150,CUST_SYN_000150,OPERATING,ACTIVE,EUR,SYN-BR-011,2022-05-26,581850.00,GB,PRIORITY
ACCT_SYN_001151,CUST_SYN_000151,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2022-05-25,589769.00,DE,STRATEGIC
ACCT_SYN_001152,CUST_SYN_000152,CHECKING,ACTIVE,USD,SYN-BR-013,2022-05-24,597688.00,SG,STANDARD
ACCT_SYN_001153,CUST_SYN_000153,OPERATING,ACTIVE,EUR,SYN-BR-014,2022-05-23,605607.00,US,PRIORITY
ACCT_SYN_001154,CUST_SYN_000154,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2022-05-22,613526.00,GB,STRATEGIC
ACCT_SYN_001155,CUST_SYN_000155,CHECKING,ACTIVE,USD,SYN-BR-016,2022-05-21,621445.00,DE,STANDARD
ACCT_SYN_001156,CUST_SYN_000156,OPERATING,ACTIVE,EUR,SYN-BR-017,2022-05-20,629364.00,SG,PRIORITY
ACCT_SYN_001157,CUST_SYN_000157,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2022-05-19,637283.00,US,STRATEGIC
ACCT_SYN_001158,CUST_SYN_000158,CHECKING,ACTIVE,USD,SYN-BR-019,2022-05-18,645202.00,GB,STANDARD
ACCT_SYN_001159,CUST_SYN_000159,OPERATING,ACTIVE,EUR,SYN-BR-020,2022-05-17,653121.00,DE,PRIORITY
ACCT_SYN_001160,CUST_SYN_000160,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2022-05-16,661040.00,SG,STRATEGIC
ACCT_SYN_001161,CUST_SYN_000161,CHECKING,ACTIVE,USD,SYN-BR-002,2022-05-15,668959.00,US,STANDARD
ACCT_SYN_001162,CUST_SYN_000162,OPERATING,ACTIVE,EUR,SYN-BR-003,2022-05-14,676878.00,GB,PRIORITY
ACCT_SYN_001163,CUST_SYN_000163,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2022-05-13,684797.00,DE,STRATEGIC
ACCT_SYN_001164,CUST_SYN_000164,CHECKING,ACTIVE,USD,SYN-BR-005,2022-05-12,692716.00,SG,STANDARD
ACCT_SYN_001165,CUST_SYN_000165,OPERATING,ACTIVE,EUR,SYN-BR-006,2022-05-11,700635.00,US,PRIORITY
ACCT_SYN_001166,CUST_SYN_000166,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2022-05-10,708554.00,GB,STRATEGIC
ACCT_SYN_001167,CUST_SYN_000167,CHECKING,ACTIVE,USD,SYN-BR-008,2022-05-09,716473.00,DE,STANDARD
ACCT_SYN_001168,CUST_SYN_000168,OPERATING,ACTIVE,EUR,SYN-BR-009,2022-05-08,724392.00,SG,PRIORITY
ACCT_SYN_001169,CUST_SYN_000169,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2022-05-07,732311.00,US,STRATEGIC
